Date,Duration,Workout Name,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE,Notes
2025-06-11 07:32:50,00 hours 42 minutes 50 seconds,,Incline Dumbbell Bench Press,0,35,7,0,0,,
2025-06-11 07:32:50,00 hours 42 minutes 50 seconds,,Incline Dumbbell Bench Press,1,35,6,0,0,,
2025-06-11 07:32:50,00 hours 42 minutes 50 seconds,,Incline Dumbbell Bench Press,2,35,6,0,0,,
2025-06-11 07:32:50,00 hours 42 minutes 50 seconds,,Seated Dumbbell Shoulder Press,0,30,7,0,0,,
2025-06-11 07:32:50,00 hours 42 minutes 50 seconds,,Seated Dumbbell Shoulder Press,1,30,8,0,0,,
2025-06-11 07:32:50,00 hours 42 minutes 50 seconds,,Seated Dumbbell Shoulder Press,2,30,7,0,0,,
2025-06-11 07:32:50,00 hours 42 minutes 50 seconds,,Dumbbell Lateral Raise,0,15,6,0,0,,
2025-06-11 07:32:50,00 hours 42 minutes 50 seconds,,Dumbbell Lateral Raise,1,15,8,0,0,,
2025-06-11 07:32:50,00 hours 42 minutes 50 seconds,,Dumbbell Lateral Raise,2,15,6,0,0,,
2025-06-11 07:32:50,00 hours 42 minutes 50 seconds,,Machine Shoulder Press,0,60,7,0,0,,
2025-06-11 07:32:50,00 hours 42 minutes 50 seconds,,Machine Shoulder Press,1,60,7,0,0,,
2025-06-11 07:32:50,00 hours 42 minutes 50 seconds,,Machine Shoulder Press,2,60,4,0,0,,
2025-06-12 07:31:54,00 hours 41 minutes 18 seconds,,Lat Pulldown,0,115,9,0,0,,
2025-06-12 07:31:54,00 hours 41 minutes 18 seconds,,Lat Pulldown,1,115,6,0,0,,
2025-06-12 07:31:54,00 hours 41 minutes 18 seconds,,Lat Pulldown,2,115,5,0,0,,
2025-06-12 07:31:54,00 hours 41 minutes 18 seconds,,Seated Cable Row,0,100,8,0,0,,
2025-06-12 07:31:54,00 hours 41 minutes 18 seconds,,Seated Cable Row,1,100,7,0,0,,
2025-06-12 07:31:54,00 hours 41 minutes 18 seconds,,Seated Cable Row,2,100,5,0,0,,
2025-06-12 07:31:54,00 hours 41 minutes 18 seconds,,Iso-Lateral Row,0,110,7,0,0,,
2025-06-12 07:31:54,00 hours 41 minutes 18 seconds,,Iso-Lateral Row,1,110,7,0,0,,
2025-06-12 07:31:54,00 hours 41 minutes 18 seconds,,Iso-Lateral Row,2,110,6,0,0,,
2025-06-12 07:31:54,00 hours 41 minutes 18 seconds,,Dumbbell Curl,0,30,5,0,0,,
2025-06-12 07:31:54,00 hours 41 minutes 18 seconds,,Dumbbell Curl,1,30,4,0,0,,
2025-06-12 07:31:54,00 hours 41 minutes 18 seconds,,Dumbbell Curl,2,30,3,0,0,,
2025-06-12 07:31:54,00 hours 41 minutes 18 seconds,,Hammer Curl,0,30,5,0,0,,
2025-06-12 07:31:54,00 hours 41 minutes 18 seconds,,Hammer Curl,1,30,4,0,0,,
2025-06-12 07:31:54,00 hours 41 minutes 18 seconds,,Hammer Curl,2,30,4,0,0,,
2025-06-12 07:31:54,00 hours 41 minutes 18 seconds,,Machine Bicep Curl,0,80,6,0,0,,
2025-06-12 07:31:54,00 hours 41 minutes 18 seconds,,Machine Bicep Curl,1,70,5,0,0,,
2025-06-12 07:31:54,00 hours 41 minutes 18 seconds,,Machine Bicep Curl,2,70,6,0,0,,
2025-06-13 07:29:25,00 hours 40 minutes 51 seconds,,Horizontal Leg Press,0,210,12,0,0,,
2025-06-13 07:29:25,00 hours 40 minutes 51 seconds,,Horizontal Leg Press,1,220,8,0,0,,
2025-06-13 07:29:25,00 hours 40 minutes 51 seconds,,Horizontal Leg Press,2,220,7,0,0,,
2025-06-13 07:29:25,00 hours 40 minutes 51 seconds,,Machine Calf Press,0,260,12,0,0,,
2025-06-13 07:29:25,00 hours 40 minutes 51 seconds,,Machine Calf Press,1,270,10,0,0,,
2025-06-13 07:29:25,00 hours 40 minutes 51 seconds,,Machine Calf Press,2,270,10,0,0,,
2025-06-13 07:29:25,00 hours 40 minutes 51 seconds,,Leg Extension,0,120,9,0,0,,
2025-06-13 07:29:25,00 hours 40 minutes 51 seconds,,Leg Extension,1,125,10,0,0,,
2025-06-13 07:29:25,00 hours 40 minutes 51 seconds,,Leg Extension,2,125,8,0,0,,
2025-06-13 07:29:25,00 hours 40 minutes 51 seconds,,Seated Leg Curl,0,110,5,0,0,,
2025-06-13 07:29:25,00 hours 40 minutes 51 seconds,,Seated Leg Curl,1,100,7,0,0,,
2025-06-13 07:29:25,00 hours 40 minutes 51 seconds,,Seated Leg Curl,2,100,5,0,0,,
2025-06-13 07:29:25,00 hours 40 minutes 51 seconds,,Machine Seated Crunch,0,130,5,0,0,,
2025-06-13 07:29:25,00 hours 40 minutes 51 seconds,,Machine Seated Crunch,1,130,6,0,0,,
2025-06-13 07:29:25,00 hours 40 minutes 51 seconds,,Machine Seated Crunch,2,130,5,0,0,,
2025-06-13 07:29:25,00 hours 40 minutes 51 seconds,,Decline Crunch,0,0,11,0,0,,
2025-06-13 07:29:25,00 hours 40 minutes 51 seconds,,Decline Crunch,1,0,5,0,0,,
2025-06-13 07:29:25,00 hours 40 minutes 51 seconds,,Decline Crunch,2,0,5,0,0,,
2025-06-17 07:25:22,00 hours 39 minutes 56 seconds,,Lat Pulldown,0,115,8,0,0,,
2025-06-17 07:25:22,00 hours 39 minutes 56 seconds,,Lat Pulldown,1,115,7,0,0,,
2025-06-17 07:25:22,00 hours 39 minutes 56 seconds,,Lat Pulldown,2,115,4,0,0,,
2025-06-17 07:25:22,00 hours 39 minutes 56 seconds,,Seated Cable Row,0,100,8,0,0,,
2025-06-17 07:25:22,00 hours 39 minutes 56 seconds,,Seated Cable Row,1,100,7,0,0,,
2025-06-17 07:25:22,00 hours 39 minutes 56 seconds,,Seated Cable Row,2,100,5,0,0,,
2025-06-17 07:25:22,00 hours 39 minutes 56 seconds,,Iso-Lateral Row,0,110,8,0,0,,
2025-06-17 07:25:22,00 hours 39 minutes 56 seconds,,Iso-Lateral Row,1,110,6,0,0,,
2025-06-17 07:25:22,00 hours 39 minutes 56 seconds,,Iso-Lateral Row,2,110,7,0,0,,
2025-06-17 07:25:22,00 hours 39 minutes 56 seconds,,Dumbbell Curl,0,30,7,0,0,,
2025-06-17 07:25:22,00 hours 39 minutes 56 seconds,,Dumbbell Curl,1,30,8,0,0,,
2025-06-17 07:25:22,00 hours 39 minutes 56 seconds,,Dumbbell Curl,2,30,4,0,0,,
2025-06-17 07:25:22,00 hours 39 minutes 56 seconds,,Hammer Curl,0,30,4,0,0,,
2025-06-17 07:25:22,00 hours 39 minutes 56 seconds,,Hammer Curl,1,30,3,0,0,,
2025-06-17 07:25:22,00 hours 39 minutes 56 seconds,,Hammer Curl,2,30,4,0,0,,
2025-06-17 07:25:22,00 hours 39 minutes 56 seconds,,Machine Bicep Curl,0,60,10,0,0,,
2025-06-17 07:25:22,00 hours 39 minutes 56 seconds,,Machine Bicep Curl,1,70,5,0,0,,
2025-06-17 07:25:22,00 hours 39 minutes 56 seconds,,Machine Bicep Curl,2,65,9,0,0,,
2025-06-20 07:26:36,00 hours 41 minutes 00 seconds,,Seated Dip Machine,0,155,10,0,0,,
2025-06-20 07:26:36,00 hours 41 minutes 00 seconds,,Seated Dip Machine,1,160,11,0,0,,
2025-06-20 07:26:36,00 hours 41 minutes 00 seconds,,Seated Dip Machine,2,165,6,0,0,,
2025-06-20 07:26:36,00 hours 41 minutes 00 seconds,,Dumbbell Bench Press,0,45,8,0,0,,
2025-06-20 07:26:36,00 hours 41 minutes 00 seconds,,Dumbbell Bench Press,1,45,6,0,0,,
2025-06-20 07:26:36,00 hours 41 minutes 00 seconds,,Dumbbell Bench Press,2,45,5,0,0,,
2025-06-20 07:26:36,00 hours 41 minutes 00 seconds,,Incline Dumbbell Bench Press,0,35,7,0,0,,
2025-06-20 07:26:36,00 hours 41 minutes 00 seconds,,Incline Dumbbell Bench Press,1,35,5,0,0,,
2025-06-20 07:26:36,00 hours 41 minutes 00 seconds,,Incline Dumbbell Bench Press,2,35,7,0,0,,
2025-06-20 07:26:36,00 hours 41 minutes 00 seconds,,Seated Dumbbell Shoulder Press,0,30,7,0,0,,
2025-06-20 07:26:36,00 hours 41 minutes 00 seconds,,Seated Dumbbell Shoulder Press,1,30,8,0,0,,
2025-06-20 07:26:36,00 hours 41 minutes 00 seconds,,Seated Dumbbell Shoulder Press,2,30,7,0,0,,
2025-06-20 07:26:36,00 hours 41 minutes 00 seconds,,Dumbbell Lateral Raise,0,15,7,0,0,,
2025-06-20 07:26:36,00 hours 41 minutes 00 seconds,,Dumbbell Lateral Raise,1,15,6,0,0,,
2025-06-20 07:26:36,00 hours 41 minutes 00 seconds,,Dumbbell Lateral Raise,2,15,7,0,0,,
2025-06-20 07:26:36,00 hours 41 minutes 00 seconds,,Machine Shoulder Press,0,60,8,0,0,,
2025-06-20 07:26:36,00 hours 41 minutes 00 seconds,,Machine Shoulder Press,1,60,4,0,0,,
2025-06-20 07:26:36,00 hours 41 minutes 00 seconds,,Machine Shoulder Press,2,55,5,0,0,,
2025-06-24 07:29:45,00 hours 40 minutes 56 seconds,,Horizontal Leg Press,0,210,6,0,0,,
2025-06-24 07:29:45,00 hours 40 minutes 56 seconds,,Horizontal Leg Press,1,210,5,0,0,,
2025-06-24 07:29:45,00 hours 40 minutes 56 seconds,,Horizontal Leg Press,2,200,4,0,0,,
2025-06-24 07:29:45,00 hours 40 minutes 56 seconds,,Machine Calf Press,0,280,8,0,0,,
2025-06-24 07:29:45,00 hours 40 minutes 56 seconds,,Machine Calf Press,1,280,9,0,0,,
2025-06-24 07:29:45,00 hours 40 minutes 56 seconds,,Machine Calf Press,2,280,9,0,0,,
2025-06-24 07:29:45,00 hours 40 minutes 56 seconds,,Leg Extension,0,130,7,0,0,,
2025-06-24 07:29:45,00 hours 40 minutes 56 seconds,,Leg Extension,1,130,7,0,0,,
2025-06-24 07:29:45,00 hours 40 minutes 56 seconds,,Leg Extension,2,130,7,0,0,,
2025-06-24 07:29:45,00 hours 40 minutes 56 seconds,,Seated Leg Curl,0,90,6,0,0,,
2025-06-24 07:29:45,00 hours 40 minutes 56 seconds,,Seated Leg Curl,1,90,8,0,0,,
2025-06-24 07:29:45,00 hours 40 minutes 56 seconds,,Seated Leg Curl,2,90,5,0,0,,
2025-06-24 07:29:45,00 hours 40 minutes 56 seconds,,Machine Seated Crunch,0,130,6,0,0,,
2025-06-24 07:29:45,00 hours 40 minutes 56 seconds,,Machine Seated Crunch,1,130,5,0,0,,
2025-06-24 07:29:45,00 hours 40 minutes 56 seconds,,Machine Seated Crunch,2,130,7,0,0,,
2025-06-24 07:29:45,00 hours 40 minutes 56 seconds,,Decline Crunch,0,0,11,0,0,,
2025-06-24 07:29:45,00 hours 40 minutes 56 seconds,,Decline Crunch,1,0,5,0,0,,
2025-06-24 07:29:45,00 hours 40 minutes 56 seconds,,Decline Crunch,2,0,5,0,0,,
2025-06-25 07:27:31,00 hours 44 minutes 50 seconds,,Seated Dip Machine,0,160,5,0,0,,
2025-06-25 07:27:31,00 hours 44 minutes 50 seconds,,Seated Dip Machine,1,155,7,0,0,,
2025-06-25 07:27:31,00 hours 44 minutes 50 seconds,,Seated Dip Machine,2,155,5,0,0,,
2025-06-25 07:27:31,00 hours 44 minutes 50 seconds,,Dumbbell Bench Press,0,45,8,0,0,,
2025-06-25 07:27:31,00 hours 44 minutes 50 seconds,,Dumbbell Bench Press,1,45,6,0,0,,
2025-06-25 07:27:31,00 hours 44 minutes 50 seconds,,Dumbbell Bench Press,2,45,5,0,0,,
2025-06-25 07:27:31,00 hours 44 minutes 50 seconds,,Incline Dumbbell Bench Press,0,35,7,0,0,,
2025-06-25 07:27:31,00 hours 44 minutes 50 seconds,,Incline Dumbbell Bench Press,1,35,5,0,0,,
2025-06-25 07:27:31,00 hours 44 minutes 50 seconds,,Incline Dumbbell Bench Press,2,35,5,0,0,,
2025-06-25 07:27:31,00 hours 44 minutes 50 seconds,,Seated Dumbbell Shoulder Press,0,30,7,0,0,,
2025-06-25 07:27:31,00 hours 44 minutes 50 seconds,,Seated Dumbbell Shoulder Press,1,30,6,0,0,,
2025-06-25 07:27:31,00 hours 44 minutes 50 seconds,,Seated Dumbbell Shoulder Press,2,30,4,0,0,,
2025-06-25 07:27:31,00 hours 44 minutes 50 seconds,,Dumbbell Lateral Raise,0,15,8,0,0,,
2025-06-25 07:27:31,00 hours 44 minutes 50 seconds,,Dumbbell Lateral Raise,1,15,9,0,0,,
2025-06-25 07:27:31,00 hours 44 minutes 50 seconds,,Dumbbell Lateral Raise,2,15,6,0,0,,
2025-06-25 07:27:31,00 hours 44 minutes 50 seconds,,Machine Shoulder Press,0,55,10,0,0,,
2025-06-25 07:27:31,00 hours 44 minutes 50 seconds,,Machine Shoulder Press,1,60,5,0,0,,
2025-06-25 07:27:31,00 hours 44 minutes 50 seconds,,Machine Shoulder Press,2,60,4,0,0,,
2025-06-26 07:22:41,00 hours 40 minutes 39 seconds,,Lat Pulldown,0,100,8,0,0,,
2025-06-26 07:22:41,00 hours 40 minutes 39 seconds,,Lat Pulldown,1,100,6,0,0,,
2025-06-26 07:22:41,00 hours 40 minutes 39 seconds,,Lat Pulldown,2,100,5,0,0,,
2025-06-26 07:22:41,00 hours 40 minutes 39 seconds,,Seated Cable Row,0,100,6,0,0,,
2025-06-26 07:22:41,00 hours 40 minutes 39 seconds,,Seated Cable Row,1,100,7,0,0,,
2025-06-26 07:22:41,00 hours 40 minutes 39 seconds,,Seated Cable Row,2,100,8,0,0,,
2025-06-26 07:22:41,00 hours 40 minutes 39 seconds,,Iso-Lateral Row,0,110,11,0,0,,
2025-06-26 07:22:41,00 hours 40 minutes 39 seconds,,Iso-Lateral Row,1,120,8,0,0,,
2025-06-26 07:22:41,00 hours 40 minutes 39 seconds,,Iso-Lateral Row,2,120,8,0,0,,
2025-06-26 07:22:41,00 hours 40 minutes 39 seconds,,Preacher Curl,0,50,6,0,0,,
2025-06-26 07:22:41,00 hours 40 minutes 39 seconds,,Preacher Curl,1,50,4,0,0,,
2025-06-26 07:22:41,00 hours 40 minutes 39 seconds,,Preacher Curl,2,50,6,0,0,,
2025-06-26 07:22:41,00 hours 40 minutes 39 seconds,,Hammer Curl,0,30,5,0,0,,
2025-06-26 07:22:41,00 hours 40 minutes 39 seconds,,Hammer Curl,1,30,7,0,0,,
2025-06-26 07:22:41,00 hours 40 minutes 39 seconds,,Hammer Curl,2,30,3,0,0,,
2025-06-26 07:22:41,00 hours 40 minutes 39 seconds,,Machine Bicep Curl,0,70,2,0,0,,
2025-06-26 07:22:41,00 hours 40 minutes 39 seconds,,Machine Bicep Curl,1,55,8,0,0,,
2025-06-27 07:33:08,00 hours 42 minutes 54 seconds,,Horizontal Leg Press,0,200,9,0,0,,
2025-06-27 07:33:08,00 hours 42 minutes 54 seconds,,Horizontal Leg Press,1,200,11,0,0,,
2025-06-27 07:33:08,00 hours 42 minutes 54 seconds,,Horizontal Leg Press,2,210,6,0,0,,
2025-06-27 07:33:08,00 hours 42 minutes 54 seconds,,Machine Calf Press,0,280,8,0,0,,
2025-06-27 07:33:08,00 hours 42 minutes 54 seconds,,Machine Calf Press,1,280,9,0,0,,
2025-06-27 07:33:08,00 hours 42 minutes 54 seconds,,Machine Calf Press,2,280,7,0,0,,
2025-06-27 07:33:08,00 hours 42 minutes 54 seconds,,Leg Extension,0,130,7,0,0,,
2025-06-27 07:33:08,00 hours 42 minutes 54 seconds,,Leg Extension,1,130,8,0,0,,
2025-06-27 07:33:08,00 hours 42 minutes 54 seconds,,Leg Extension,2,130,7,0,0,,
2025-06-27 07:33:08,00 hours 42 minutes 54 seconds,,Seated Leg Curl,0,90,7,0,0,,
2025-06-27 07:33:08,00 hours 42 minutes 54 seconds,,Seated Leg Curl,1,90,7,0,0,,
2025-06-27 07:33:08,00 hours 42 minutes 54 seconds,,Seated Leg Curl,2,90,6,0,0,,
2025-06-27 07:33:08,00 hours 42 minutes 54 seconds,,Machine Seated Crunch,0,130,6,0,0,,
2025-06-27 07:33:08,00 hours 42 minutes 54 seconds,,Machine Seated Crunch,1,130,9,0,0,,
2025-06-27 07:33:08,00 hours 42 minutes 54 seconds,,Machine Seated Crunch,2,130,5,0,0,,
2025-06-27 07:33:08,00 hours 42 minutes 54 seconds,,Decline Crunch,0,0,12,0,0,,
2025-06-27 07:33:08,00 hours 42 minutes 54 seconds,,Decline Crunch,1,0,6,0,0,,
2025-06-27 07:33:08,00 hours 42 minutes 54 seconds,,Decline Crunch,2,0,5,0,0,,
2025-06-30 08:41:12,00 hours 42 minutes 41 seconds,,Seated Dip Machine,0,160,8,0,0,,
2025-06-30 08:41:12,00 hours 42 minutes 41 seconds,,Seated Dip Machine,1,160,7,0,0,,
2025-06-30 08:41:12,00 hours 42 minutes 41 seconds,,Seated Dip Machine,2,160,5,0,0,,
2025-06-30 08:41:12,00 hours 42 minutes 41 seconds,,Dumbbell Bench Press,0,45,9,0,0,,
2025-06-30 08:41:12,00 hours 42 minutes 41 seconds,,Dumbbell Bench Press,1,45,6,0,0,,
2025-06-30 08:41:12,00 hours 42 minutes 41 seconds,,Dumbbell Bench Press,2,45,6,0,0,,
2025-06-30 08:41:12,00 hours 42 minutes 41 seconds,,Incline Dumbbell Bench Press,0,35,6,0,0,,
2025-06-30 08:41:12,00 hours 42 minutes 41 seconds,,Incline Dumbbell Bench Press,1,35,5,0,0,,
2025-06-30 08:41:12,00 hours 42 minutes 41 seconds,,Incline Dumbbell Bench Press,2,35,5,0,0,,
2025-06-30 08:41:12,00 hours 42 minutes 41 seconds,,Seated Dumbbell Shoulder Press,0,30,6,0,0,,
2025-06-30 08:41:12,00 hours 42 minutes 41 seconds,,Seated Dumbbell Shoulder Press,1,30,7,0,0,,
2025-06-30 08:41:12,00 hours 42 minutes 41 seconds,,Seated Dumbbell Shoulder Press,2,30,3,0,0,,
2025-06-30 08:41:12,00 hours 42 minutes 41 seconds,,Dumbbell Lateral Raise,0,15,10,0,0,,
2025-06-30 08:41:12,00 hours 42 minutes 41 seconds,,Dumbbell Lateral Raise,1,15,8,0,0,,
2025-06-30 08:41:12,00 hours 42 minutes 41 seconds,,Dumbbell Lateral Raise,2,15,7,0,0,,
2025-06-30 08:41:12,00 hours 42 minutes 41 seconds,,Machine Shoulder Press,0,60,5,0,0,,
2025-06-30 08:41:12,00 hours 42 minutes 41 seconds,,Machine Shoulder Press,1,60,4,0,0,,
2025-06-30 08:41:12,00 hours 42 minutes 41 seconds,,Machine Shoulder Press,2,55,4,0,0,,
2025-07-01 07:27:41,00 hours 39 minutes 12 seconds,,Lat Pulldown,0,100,10,0,0,,
2025-07-01 07:27:41,00 hours 39 minutes 12 seconds,,Lat Pulldown,1,100,8,0,0,,
2025-07-01 07:27:41,00 hours 39 minutes 12 seconds,,Lat Pulldown,2,100,7,0,0,,
2025-07-01 07:27:41,00 hours 39 minutes 12 seconds,,Seated Cable Row,0,100,8,0,0,,
2025-07-01 07:27:41,00 hours 39 minutes 12 seconds,,Seated Cable Row,1,100,6,0,0,,
2025-07-01 07:27:41,00 hours 39 minutes 12 seconds,,Seated Cable Row,2,100,5,0,0,,
2025-07-01 07:27:41,00 hours 39 minutes 12 seconds,,Iso-Lateral Row,0,120,5,0,0,,
2025-07-01 07:27:41,00 hours 39 minutes 12 seconds,,Iso-Lateral Row,1,120,6,0,0,,
2025-07-01 07:27:41,00 hours 39 minutes 12 seconds,,Iso-Lateral Row,2,120,5,0,0,,
2025-07-01 07:27:41,00 hours 39 minutes 12 seconds,,Hammer Curl,0,30,7,0,0,,
2025-07-01 07:27:41,00 hours 39 minutes 12 seconds,,Hammer Curl,1,30,3,0,0,,
2025-07-01 07:27:41,00 hours 39 minutes 12 seconds,,Hammer Curl,2,30,6,0,0,,
2025-07-01 07:27:41,00 hours 39 minutes 12 seconds,,Machine Tricep Extension,0,70,8,0,0,,
2025-07-01 07:27:41,00 hours 39 minutes 12 seconds,,Machine Tricep Extension,1,70,12,0,0,,
2025-07-01 07:27:41,00 hours 39 minutes 12 seconds,,Machine Tricep Extension,2,80,5,0,0,,
2025-07-02 07:26:07,00 hours 44 minutes 18 seconds,,Horizontal Leg Press,0,200,10,0,0,,
2025-07-02 07:26:07,00 hours 44 minutes 18 seconds,,Horizontal Leg Press,1,210,8,0,0,,
2025-07-02 07:26:07,00 hours 44 minutes 18 seconds,,Horizontal Leg Press,2,210,6,0,0,,
2025-07-02 07:26:07,00 hours 44 minutes 18 seconds,,Machine Calf Press,0,280,10,0,0,,
2025-07-02 07:26:07,00 hours 44 minutes 18 seconds,,Machine Calf Press,1,290,8,0,0,,
2025-07-02 07:26:07,00 hours 44 minutes 18 seconds,,Machine Calf Press,2,290,8,0,0,,
2025-07-02 07:26:07,00 hours 44 minutes 18 seconds,,Leg Extension,0,130,6,0,0,,
2025-07-02 07:26:07,00 hours 44 minutes 18 seconds,,Leg Extension,1,130,5,0,0,,
2025-07-02 07:26:07,00 hours 44 minutes 18 seconds,,Leg Extension,2,130,10,0,0,,
2025-07-02 07:26:07,00 hours 44 minutes 18 seconds,,Seated Leg Curl,0,90,5,0,0,,
2025-07-02 07:26:07,00 hours 44 minutes 18 seconds,,Seated Leg Curl,1,90,6,0,0,,
2025-07-02 07:26:07,00 hours 44 minutes 18 seconds,,Seated Leg Curl,2,90,7,0,0,,
2025-07-02 07:26:07,00 hours 44 minutes 18 seconds,,Machine Seated Crunch,0,130,10,0,0,,
2025-07-02 07:26:07,00 hours 44 minutes 18 seconds,,Machine Seated Crunch,1,140,6,0,0,,
2025-07-02 07:26:07,00 hours 44 minutes 18 seconds,,Machine Seated Crunch,2,140,5,0,0,,
2025-07-02 07:26:07,00 hours 44 minutes 18 seconds,,Decline Crunch,0,0,13,0,0,,
2025-07-02 07:26:07,00 hours 44 minutes 18 seconds,,Decline Crunch,1,0,6,0,0,,
2025-07-02 07:26:07,00 hours 44 minutes 18 seconds,,Decline Crunch,2,0,6,0,0,,
2025-07-03 07:31:07,00 hours 43 minutes 36 seconds,,Seated Dip Machine,0,150,6,0,0,,
2025-07-03 07:31:07,00 hours 43 minutes 36 seconds,,Seated Dip Machine,1,150,6,0,0,,
2025-07-03 07:31:07,00 hours 43 minutes 36 seconds,,Seated Dip Machine,2,150,9,0,0,,
2025-07-03 07:31:07,00 hours 43 minutes 36 seconds,,Dumbbell Bench Press,0,45,8,0,0,,
2025-07-03 07:31:07,00 hours 43 minutes 36 seconds,,Dumbbell Bench Press,1,45,7,0,0,,
2025-07-03 07:31:07,00 hours 43 minutes 36 seconds,,Dumbbell Bench Press,2,45,8,0,0,,
2025-07-03 07:31:07,00 hours 43 minutes 36 seconds,,Incline Dumbbell Bench Press,0,35,6,0,0,,
2025-07-03 07:31:07,00 hours 43 minutes 36 seconds,,Incline Dumbbell Bench Press,1,35,5,0,0,,
2025-07-03 07:31:07,00 hours 43 minutes 36 seconds,,Incline Dumbbell Bench Press,2,35,6,0,0,,
2025-07-03 07:31:07,00 hours 43 minutes 36 seconds,,Seated Dumbbell Shoulder Press,0,30,6,0,0,,
2025-07-03 07:31:07,00 hours 43 minutes 36 seconds,,Seated Dumbbell Shoulder Press,1,30,5,0,0,,
2025-07-03 07:31:07,00 hours 43 minutes 36 seconds,,Seated Dumbbell Shoulder Press,2,30,6,0,0,,
2025-07-03 07:31:07,00 hours 43 minutes 36 seconds,,Dumbbell Lateral Raise,0,15,9,0,0,,
2025-07-03 07:31:07,00 hours 43 minutes 36 seconds,,Dumbbell Lateral Raise,1,15,8,0,0,,
2025-07-03 07:31:07,00 hours 43 minutes 36 seconds,,Dumbbell Lateral Raise,2,15,5,0,0,,
2025-07-03 07:31:07,00 hours 43 minutes 36 seconds,,Machine Shoulder Press,0,55,9,0,0,,
2025-07-03 07:31:07,00 hours 43 minutes 36 seconds,,Machine Shoulder Press,1,60,6,0,0,,
2025-07-03 07:31:07,00 hours 43 minutes 36 seconds,,Machine Shoulder Press,2,60,4,0,0,,
2025-07-05 11:47:52,00 hours 30 minutes 59 seconds,,Treadmill,0,0,0,2.25,1800,,
2025-07-10 07:32:01,00 hours 44 minutes 22 seconds,,Horizontal Leg Press,0,210,8,0,0,,
2025-07-10 07:32:01,00 hours 44 minutes 22 seconds,,Horizontal Leg Press,1,210,5,0,0,,
2025-07-10 07:32:01,00 hours 44 minutes 22 seconds,,Horizontal Leg Press,2,210,4,0,0,,
2025-07-10 07:32:01,00 hours 44 minutes 22 seconds,,Machine Calf Press,0,290,8,0,0,,
2025-07-10 07:32:01,00 hours 44 minutes 22 seconds,,Machine Calf Press,1,290,9,0,0,,
2025-07-10 07:32:01,00 hours 44 minutes 22 seconds,,Machine Calf Press,2,290,8,0,0,,
2025-07-10 07:32:01,00 hours 44 minutes 22 seconds,,Leg Extension,0,140,8,0,0,,
2025-07-10 07:32:01,00 hours 44 minutes 22 seconds,,Leg Extension,1,140,7,0,0,,
2025-07-10 07:32:01,00 hours 44 minutes 22 seconds,,Leg Extension,2,140,6,0,0,,
2025-07-10 07:32:01,00 hours 44 minutes 22 seconds,,Seated Leg Curl,0,90,10,0,0,,
2025-07-10 07:32:01,00 hours 44 minutes 22 seconds,,Seated Leg Curl,1,100,6,0,0,,
2025-07-10 07:32:01,00 hours 44 minutes 22 seconds,,Seated Leg Curl,2,100,7,0,0,,
2025-07-10 07:32:01,00 hours 44 minutes 22 seconds,,Machine Seated Crunch,0,140,7,0,0,,
2025-07-10 07:32:01,00 hours 44 minutes 22 seconds,,Machine Seated Crunch,1,140,3,0,0,,
2025-07-10 07:32:01,00 hours 44 minutes 22 seconds,,Machine Seated Crunch,2,140,4,0,0,,
2025-07-10 07:32:01,00 hours 44 minutes 22 seconds,,Decline Crunch,0,0,10,0,0,,
2025-07-10 07:32:01,00 hours 44 minutes 22 seconds,,Decline Crunch,1,0,5,0,0,,
2025-07-10 07:32:01,00 hours 44 minutes 22 seconds,,Decline Crunch,2,0,6,0,0,,
2025-07-15 07:24:58,00 hours 36 minutes 24 seconds,,Lat Pulldown,0,100,9,0,0,,
2025-07-15 07:24:58,00 hours 36 minutes 24 seconds,,Lat Pulldown,1,100,6,0,0,,
2025-07-15 07:24:58,00 hours 36 minutes 24 seconds,,Lat Pulldown,2,100,5,0,0,,
2025-07-15 07:24:58,00 hours 36 minutes 24 seconds,,Seated Cable Row,0,100,8,0,0,,
2025-07-15 07:24:58,00 hours 36 minutes 24 seconds,,Seated Cable Row,1,100,5,0,0,,
2025-07-15 07:24:58,00 hours 36 minutes 24 seconds,,Seated Cable Row,2,100,5,0,0,,
2025-07-15 07:24:58,00 hours 36 minutes 24 seconds,,Iso-Lateral Row,0,120,7,0,0,,
2025-07-15 07:24:58,00 hours 36 minutes 24 seconds,,Iso-Lateral Row,1,120,5,0,0,,
2025-07-15 07:24:58,00 hours 36 minutes 24 seconds,,Iso-Lateral Row,2,120,8,0,0,,
2025-07-15 07:24:58,00 hours 36 minutes 24 seconds,,Hammer Curl,0,30,6,0,0,,
2025-07-15 07:24:58,00 hours 36 minutes 24 seconds,,Hammer Curl,1,30,5,0,0,,
2025-07-15 07:24:58,00 hours 36 minutes 24 seconds,,Hammer Curl,2,30,2,0,0,,
2025-07-15 07:24:58,00 hours 36 minutes 24 seconds,,Preacher Curl,0,50,8,0,0,,
2025-07-15 07:24:58,00 hours 36 minutes 24 seconds,,Preacher Curl,1,50,7,0,0,,
2025-07-15 07:24:58,00 hours 36 minutes 24 seconds,,Preacher Curl,2,50,5,0,0,,
2025-07-16 07:33:23,00 hours 45 minutes 19 seconds,,Horizontal Leg Press,0,210,10,0,0,,
